Address,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Title 2,Title 2 Length,Title 2 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Level,Inlinks,Outlinks,External Outlinks,Hash,Response Time,Last Modified,Redirect URI
https://help.salesforce.com/apex/HTViewHelpDoc?,text/html;charset=UTF-8,200,OK,,0,0,Salesforce.com Help Portal,26,218,,0,0,,0,,0,,0,Salesforce Users,16,Marketing Cloud User?,21,noindex,,,123216,190,0,1,6,29,431af8a70de7adfac6c307a760118bae,2.724,,
https://help.salesforce.com/apex/HTViewHelpDoc?id=getstart_help.htm&language=,text/html;charset=UTF-8,200,OK,Downloadable User Guides,24,219,Salesforce.com Help Portal,26,218,Get Started       Download PDF Learn Salesforce BasicsWelcome to Salesforce the award-winning cloud computing service designed to help         you manage your customer relationships integrate with other systems and build your own applications! Here are some key concepts         to help you understand the Salesforce products and editions and guide you through         setting yourself up as a user. You’ll also find information about common tasks you’ll perform in         Salesforce—like using basic Chatter features running reports or searching Salesforce for the information or records you need.    Download PDF Set Up and Maintain Your Organization   Download PDF Evaluate and Roll Out Lightning Experience for Your         Org  Download PDF Learn the Salesforce1 Mobile         App,787,4592,Downloadable User Guides,24,Downloadable User Guides,24,,0,Salesforce Users,16,Marketing Cloud User?,21,,,,150936,351,1,13,28,49,d8c6c41810c19bd71061594d83d0139c,2.553,,
https://help.salesforce.com/apex/HTFederatedSearchResults,text/html;charset=UTF-8,200,OK,Salesforce.com Help Portal,26,218,,0,0,,0,0,,0,Salesforce Users,16,Check Out as a Guest,20,Salesforce Users,16,Marketing Cloud User?,21,,,,231915,232,1,3811,4,29,b8e02e34e89232b58452c538fa2f2fa1,1.638,,
https://help.salesforce.com/apex/HTViewHelpDoc?id=users_welcome.htm&language=en_US,text/html;charset=UTF-8,200,OK,Increase Your Sales Success with Salesforce,43,362,Salesforce.com Help Portal,26,218,Ready to get more successful at selling to customers? Learn about Salesforce core sales features and sales productivity features.,129,756,Increase Your Sales Success with Salesforce,43,Increase Your Sales Success with Salesforce,43,,0,Salesforce Users,16,Marketing Cloud User?,21,,,,140581,288,2,7,27,29,2612d51fcd7a03d390357f20b9cf7288,1.329,,
https://help.salesforce.com/apex/HTViewHelpDoc?id=writing_code.htm&language=en_US,text/html;charset=UTF-8,200,OK,Writing Code,12,104,Salesforce.com Help Portal,26,218,This section contains information about writing code to extend your organization.,81,466,Writing Code,12,Writing Code,12,,0,Salesforce Users,16,Marketing Cloud User?,21,,,,138073,222,2,8,16,29,1fb8b701bb339d84bef368c72c6b51b,2.295,,
https://help.salesforce.com/apex/HTViewHelpDoc?id=support_agents_intro.htm&language=en_US,text/html;charset=UTF-8,200,OK,Salesforce Service Cloud,24,202,Salesforce.com Help Portal,26,218,Wow your customers with awesome service and boost support agent productivity.,77,473,Salesforce Service Cloud,24,Salesforce Service Cloud,24,,0,Salesforce Users,16,Marketing Cloud User?,21,,,,144339,427,2,7,32,30,6ff6b59920b34ff92e32f7d401e6a700,1.601,,
https://help.salesforce.com/apex/HTViewHelpDoc?id=securing_your_code.htm&language=en_US,text/html;charset=UTF-8,200,OK,Securing Your Code,18,162,Salesforce.com Help Portal,26,218,This section contains information about implementing security in your code.,75,438,Securing Your Code,18,Securing Your Code,18,,0,Salesforce Users,16,Marketing Cloud User?,21,,,,136707,222,3,5,12,29,62e3067df120d48c35788613c08e0dbb,1.92,,
https://help.salesforce.com/apex/HTViewHelpDoc?id=microsoft_email_integration.htm&language=en_US,text/html;charset=UTF-8,200,OK,Experience Salesforce in Microsoft® Email Applications,54,442,Salesforce.com Help Portal,26,218,"Relate important Microsoft emails to Salesforce records, such as contacts, leads, and opportunities. And see related Salesforce content directly in your Microsoft email applications.",182,1048,Experience Salesforce in Microsoft® Email Applications,54,Experience Salesforce in Microsoft® Email Applications,54,,0,Salesforce Users,16,Marketing Cloud User?,21,,,,138376,347,3,6,11,29,30911cc8ec2c7884c62df2e1ef935d5a,2.564,,
https://help.salesforce.com/apex/HTViewHelpDoc?id=live_agent_administrators_intro.htm&language=en_US,text/html;charset=UTF-8,200,OK,Live Agent for Administrators,29,231,Salesforce.com Help Portal,26,218,"Welcome to Live Agent for administrators! Live Agent is a comprehensive chat solution that makes it easy for your support organization’s agents and support supervisors to assist customers. With Live Agent, your support organization can leverage the comprehensive customer service tools that are available in the Salesforce console while providing real-time chat support.",370,2160,Live Agent for Administrators,29,Live Agent for Administrators,29,,0,Salesforce Users,16,Marketing Cloud User?,21,,,,140331,388,3,9,9,30,e56605d4240dd6b15f3688dfe9661523,2.458,,
https://help.salesforce.com/apex/HTViewHelpDoc?id=setup_overview.htm&language=en_US,text/html;charset=UTF-8,200,OK,"Welcome, Salesforce Administrators",34,290,Salesforce.com Help Portal,26,218,As a Salesforce administrator—that is a user assigned to the Administrator profile—you’re responsible for setting up your online organization which means adding users and configuring the system for your needs.,209,1223,"Welcome, Salesforce Administrators",34,"Welcome, Salesforce Administrators",34,,0,Salesforce Users,16,Marketing Cloud User?,21,noindex,,,137035,277,2,7,9,29,cb0c15e7fb3b02386c6fdb232dd86176,1.583,,
